FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes,Cumulative Oil Production Volumes,Cumulative Gas Production Volumes,Cumulative Water Production Volumes
ELDFISK,56.254468,3.121421,1983-03-01T00:00:00.000Z,347350.0,125060.0,0.0,18276400.0,5477760.0,0.0
ELDFISK,56.254468,3.121421,1983-04-01T00:00:00.000Z,325480.0,118940.0,0.0,18601880.0,5596700.0,0.0
ELDFISK,56.254468,3.121421,1983-05-01T00:00:00.000Z,344630.0,131690.0,0.0,18946510.0,5728390.0,0.0
ELDFISK,56.254468,3.121421,1983-06-01T00:00:00.000Z,332460.0,126490.0,0.0,19278970.0,5854880.0,0.0
ELDFISK,56.254468,3.121421,1983-07-01T00:00:00.000Z,355320.0,147060.0,0.0,19634290.0,6001940.0,0.0
ELDFISK,56.254468,3.121421,1983-08-01T00:00:00.000Z,341620.0,143410.0,0.0,19975910.0,6145350.0,0.0
ELDFISK,56.254468,3.121421,1983-09-01T00:00:00.000Z,313730.0,137710.0,0.0,20289640.0,6283060.0,0.0
ELDFISK,56.254468,3.121421,1983-10-01T00:00:00.000Z,330320.0,138070.0,0.0,20619960.0,6421130.0,0.0
ELDFISK,56.254468,3.121421,1983-11-01T00:00:00.000Z,313780.0,126320.0,0.0,20933740.0,6547450.0,0.0
ELDFISK,56.254468,3.121421,1983-12-01T00:00:00.000Z,328840.0,132200.0,0.0,21262580.0,6679650.0,0.0
ELDFISK,56.254468,3.121421,1984-01-01T00:00:00.000Z,305940.0,128920.0,0.0,21568520.0,6808570.0,0.0
ELDFISK,56.254468,3.121421,1984-02-01T00:00:00.000Z,294770.0,119720.0,0.0,21863290.0,6928290.0,0.0
ELDFISK,56.254468,3.121421,1984-03-01T00:00:00.000Z,303740.0,127090.0,0.0,22167030.0,7055380.0,0.0
ELDFISK,56.254468,3.121421,1984-04-01T00:00:00.000Z,296510.0,119230.0,0.0,22463540.0,7174610.0,0.0
ELDFISK,56.254468,3.121421,1984-05-01T00:00:00.000Z,300320.0,123110.0,0.0,22763860.0,7297720.0,0.0
ELDFISK,56.254468,3.121421,1984-06-01T00:00:00.000Z,278670.0,114650.0,0.0,23042530.0,7412370.0,0.0
ELDFISK,56.254468,3.121421,1984-07-01T00:00:00.000Z,271790.0,117120.0,0.0,23314320.0,7529490.0,0.0
ELDFISK,56.254468,3.121421,1984-08-01T00:00:00.000Z,248700.0,98230.0,0.0,23563020.0,7627720.0,0.0
ELDFISK,56.254468,3.121421,1984-09-01T00:00:00.000Z,312130.0,139990.0,0.0,23875150.0,7767710.0,0.0
ELDFISK,56.254468,3.121421,1984-10-01T00:00:00.000Z,325070.0,136560.0,0.0,24200220.0,7904270.0,0.0
ELDFISK,56.254468,3.121421,1984-11-01T00:00:00.000Z,315760.0,138860.0,0.0,24515980.0,8043130.0,0.0
ELDFISK,56.254468,3.121421,1984-12-01T00:00:00.000Z,343110.0,139030.0,0.0,24859090.0,8182160.0,0.0
ELDFISK,56.254468,3.121421,1985-01-01T00:00:00.000Z,317500.0,133410.0,0.0,25176590.0,8315570.0,0.0
ELDFISK,56.254468,3.121421,1985-02-01T00:00:00.000Z,261840.0,104580.0,0.0,25438430.0,8420150.0,0.0
ELDFISK,56.254468,3.121421,1985-03-01T00:00:00.000Z,304870.0,122440.0,0.0,25743300.0,8542590.0,0.0
ELDFISK,56.254468,3.121421,1985-04-01T00:00:00.000Z,305260.0,125550.0,0.0,26048560.0,8668140.0,0.0
ELDFISK,56.254468,3.121421,1985-05-01T00:00:00.000Z,309360.0,127050.0,0.0,26357920.0,8795190.0,0.0
ELDFISK,56.254468,3.121421,1985-06-01T00:00:00.000Z,293990.0,124090.0,0.0,26651910.0,8919280.0,0.0
ELDFISK,56.254468,3.121421,1985-07-01T00:00:00.000Z,310530.0,125110.0,0.0,26962440.0,9044390.0,0.0
ELDFISK,56.254468,3.121421,1985-08-01T00:00:00.000Z,300060.0,125390.0,0.0,27262500.0,9169780.0,0.0
ELDFISK,56.254468,3.121421,1985-09-01T00:00:00.000Z,303070.0,123950.0,0.0,27565570.0,9293730.0,0.0
ELDFISK,56.254468,3.121421,1985-10-01T00:00:00.000Z,319530.0,137670.0,0.0,27885100.0,9431400.0,0.0
ELDFISK,56.254468,3.121421,1985-11-01T00:00:00.000Z,300370.0,124950.0,0.0,28185470.0,9556350.0,0.0
ELDFISK,56.254468,3.121421,1985-12-01T00:00:00.000Z,321220.0,134900.0,0.0,28506690.0,9691250.0,0.0
ELDFISK,56.254468,3.121421,1986-01-01T00:00:00.000Z,312970.0,136450.0,0.0,28819660.0,9827700.0,0.0
ELDFISK,56.254468,3.121421,1986-02-01T00:00:00.000Z,298050.0,125370.0,0.0,29117710.0,9953070.0,0.0
ELDFISK,56.254468,3.121421,1986-03-01T00:00:00.000Z,327410.0,142930.0,0.0,29445120.0,10096000.0,0.0
ELDFISK,56.254468,3.121421,1986-04-01T00:00:00.000Z,104570.0,40250.0,0.0,29549690.0,10136250.0,0.0
ELDFISK,56.254468,3.121421,1986-05-01T00:00:00.000Z,369310.0,146410.0,0.0,29919000.0,10282660.0,0.0
ELDFISK,56.254468,3.121421,1986-06-01T00:00:00.000Z,332760.0,146400.0,0.0,30251760.0,10429060.0,0.0
ELDFISK,56.254468,3.121421,1986-07-01T00:00:00.000Z,315480.0,150630.0,0.0,30567240.0,10579690.0,0.0
ELDFISK,56.254468,3.121421,1986-08-01T00:00:00.000Z,310810.0,137360.0,0.0,30878050.0,10717050.0,0.0
ELDFISK,56.254468,3.121421,1986-09-01T00:00:00.000Z,303990.0,139390.0,0.0,31182040.0,10856440.0,0.0
ELDFISK,56.254468,3.121421,1986-10-01T00:00:00.000Z,310460.0,142090.0,0.0,31492500.0,10998530.0,0.0
ELDFISK,56.254468,3.121421,1986-11-01T00:00:00.000Z,294010.0,125190.0,0.0,31786510.0,11123720.0,0.0
ELDFISK,56.254468,3.121421,1986-12-01T00:00:00.000Z,316100.0,140920.0,0.0,32102610.0,11264640.0,0.0
ELDFISK,56.254468,3.121421,1987-01-01T00:00:00.000Z,309710.0,139420.0,0.0,32412320.0,11404060.0,0.0
ELDFISK,56.254468,3.121421,1987-02-01T00:00:00.000Z,292230.0,127150.0,0.0,32704550.0,11531210.0,0.0
ELDFISK,56.254468,3.121421,1987-03-01T00:00:00.000Z,282500.0,119520.0,0.0,32987050.0,11650730.0,0.0
ELDFISK,56.254468,3.121421,1987-04-01T00:00:00.000Z,323210.0,133590.0,0.0,33310260.0,11784320.0,0.0
ELDFISK,56.254468,3.121421,1987-05-01T00:00:00.000Z,320850.0,137380.0,0.0,33631110.0,11921700.0,0.0
ELDFISK,56.254468,3.121421,1987-06-01T00:00:00.000Z,300770.0,124660.0,0.0,33931880.0,12046360.0,0.0
ELDFISK,56.254468,3.121421,1987-07-01T00:00:00.000Z,344590.0,148730.0,0.0,34276470.0,12195090.0,0.0
ELDFISK,56.254468,3.121421,1987-08-01T00:00:00.000Z,93730.0,41090.0,0.0,34370200.0,12236180.0,0.0
ELDFISK,56.254468,3.121421,1987-09-01T00:00:00.000Z,296250.0,112390.0,0.0,34666450.0,12348570.0,0.0
ELDFISK,56.254468,3.121421,1987-10-01T00:00:00.000Z,342800.0,155870.0,0.0,35009250.0,12504440.0,0.0
ELDFISK,56.254468,3.121421,1987-11-01T00:00:00.000Z,263170.0,126560.0,0.0,35272420.0,12631000.0,0.0
ELDFISK,56.254468,3.121421,1987-12-01T00:00:00.000Z,211690.0,109730.0,0.0,35484110.0,12740730.0,0.0
ELDFISK,56.254468,3.121421,1988-01-01T00:00:00.000Z,374740.0,182350.0,0.0,35858850.0,12923080.0,0.0
ELDFISK,56.254468,3.121421,1988-02-01T00:00:00.000Z,326540.0,173030.0,0.0,36185390.0,13096110.0,0.0
ELDFISK,56.254468,3.121421,1988-03-01T00:00:00.000Z,372260.0,202450.0,0.0,36557650.0,13298560.0,0.0
ELDFISK,56.254468,3.121421,1988-04-01T00:00:00.000Z,370290.0,211840.0,0.0,36927940.0,13510400.0,0.0
ELDFISK,56.254468,3.121421,1988-05-01T00:00:00.000Z,360630.0,199850.0,0.0,37288570.0,13710250.0,0.0
ELDFISK,56.254468,3.121421,1988-06-01T00:00:00.000Z,240430.0,143940.0,0.0,37529000.0,13854190.0,0.0
ELDFISK,56.254468,3.121421,1988-07-01T00:00:00.000Z,402640.0,226890.0,0.0,37931640.0,14081080.0,0.0
ELDFISK,56.254468,3.121421,1988-08-01T00:00:00.000Z,362250.0,214950.0,0.0,38293890.0,14296030.0,0.0
ELDFISK,56.254468,3.121421,1988-09-01T00:00:00.000Z,363240.0,213730.0,0.0,38657130.0,14509760.0,0.0
ELDFISK,56.254468,3.121421,1988-10-01T00:00:00.000Z,371940.0,221960.0,0.0,39029070.0,14731720.0,0.0
ELDFISK,56.254468,3.121421,1988-11-01T00:00:00.000Z,365650.0,224570.0,0.0,39394720.0,14956290.0,0.0
ELDFISK,56.254468,3.121421,1988-12-01T00:00:00.000Z,364680.0,221810.0,0.0,39759400.0,15178100.0,0.0
ELDFISK,56.254468,3.121421,1989-01-01T00:00:00.000Z,428370.0,255410.0,0.0,40187770.0,15433510.0,0.0
ELDFISK,56.254468,3.121421,1989-02-01T00:00:00.000Z,372890.0,227780.0,0.0,40560660.0,15661290.0,0.0
ELDFISK,56.254468,3.121421,1989-03-01T00:00:00.000Z,396470.0,238030.0,0.0,40957130.0,15899320.0,0.0
ELDFISK,56.254468,3.121421,1989-04-01T00:00:00.000Z,394870.0,244400.0,0.0,41352000.0,16143720.0,0.0
ELDFISK,56.254468,3.121421,1989-05-01T00:00:00.000Z,412100.0,258790.0,0.0,41764100.0,16402510.0,0.0
ELDFISK,56.254468,3.121421,1989-06-01T00:00:00.000Z,397320.0,260620.0,0.0,42161420.0,16663130.0,0.0
ELDFISK,56.254468,3.121421,1989-07-01T00:00:00.000Z,424750.0,268330.0,0.0,42586170.0,16931460.0,0.0
ELDFISK,56.254468,3.121421,1989-08-01T00:00:00.000Z,419810.0,263360.0,0.0,43005980.0,17194820.0,0.0
ELDFISK,56.254468,3.121421,1989-09-01T00:00:00.000Z,384570.0,250560.0,0.0,43390550.0,17445380.0,0.0
ELDFISK,56.254468,3.121421,1989-10-01T00:00:00.000Z,360300.0,226650.0,0.0,43750850.0,17672030.0,0.0
ELDFISK,56.254468,3.121421,1989-11-01T00:00:00.000Z,351270.0,232220.0,0.0,44102120.0,17904250.0,0.0
ELDFISK,56.254468,3.121421,1989-12-01T00:00:00.000Z,370640.0,251440.0,0.0,44472760.0,18155690.0,0.0
ELDFISK,56.254468,3.121421,1990-01-01T00:00:00.000Z,360530.0,239790.0,0.0,44833290.0,18395480.0,0.0
ELDFISK,56.254468,3.121421,1990-02-01T00:00:00.000Z,320800.0,213100.0,0.0,45154090.0,18608580.0,0.0
ELDFISK,56.254468,3.121421,1990-03-01T00:00:00.000Z,352950.0,224760.0,0.0,45507040.0,18833340.0,0.0
ELDFISK,56.254468,3.121421,1990-04-01T00:00:00.000Z,363650.0,234000.0,0.0,45870690.0,19067340.0,0.0
ELDFISK,56.254468,3.121421,1990-05-01T00:00:00.000Z,360930.0,236140.0,0.0,46231620.0,19303480.0,0.0
ELDFISK,56.254468,3.121421,1990-06-01T00:00:00.000Z,329880.0,216780.0,0.0,46561500.0,19520260.0,0.0
ELDFISK,56.254468,3.121421,1990-07-01T00:00:00.000Z,316390.0,192120.0,0.0,46877890.0,19712380.0,0.0
ELDFISK,56.254468,3.121421,1990-08-01T00:00:00.000Z,360460.0,235300.0,0.0,47238350.0,19947680.0,0.0
ELDFISK,56.254468,3.121421,1990-09-01T00:00:00.000Z,344430.0,230510.0,0.0,47582780.0,20178190.0,0.0
ELDFISK,56.254468,3.121421,1990-10-01T00:00:00.000Z,342620.0,230860.0,0.0,47925400.0,20409050.0,0.0
ELDFISK,56.254468,3.121421,1990-11-01T00:00:00.000Z,334630.0,216550.0,0.0,48260030.0,20625600.0,0.0
ELDFISK,56.254468,3.121421,1990-12-01T00:00:00.000Z,328400.0,219890.0,0.0,48588430.0,20845490.0,0.0
ELDFISK,56.254468,3.121421,1991-01-01T00:00:00.000Z,316170.0,211100.0,0.0,48904600.0,21056590.0,0.0
ELDFISK,56.254468,3.121421,1991-02-01T00:00:00.000Z,274600.0,177230.0,0.0,49179200.0,21233820.0,0.0
ELDFISK,56.254468,3.121421,1991-03-01T00:00:00.000Z,303160.0,201900.0,0.0,49482360.0,21435720.0,0.0
ELDFISK,56.254468,3.121421,1991-04-01T00:00:00.000Z,285920.0,194310.0,0.0,49768280.0,21630030.0,0.0
ELDFISK,56.254468,3.121421,1991-05-01T00:00:00.000Z,294890.0,202960.0,0.0,50063170.0,21832990.0,0.0
ELDFISK,56.254468,3.121421,1991-06-01T00:00:00.000Z,281400.0,196970.0,0.0,50344570.0,22029960.0,0.0
ELDFISK,56.254468,3.121421,1991-07-01T00:00:00.000Z,268210.0,191660.0,0.0,50612780.0,22221620.0,0.0
ELDFISK,56.254468,3.121421,1991-08-01T00:00:00.000Z,139530.0,79720.0,0.0,50752310.0,22301340.0,0.0
ELDFISK,56.254468,3.121421,1991-09-01T00:00:00.000Z,302100.0,188170.0,0.0,51054410.0,22489510.0,0.0
ELDFISK,56.254468,3.121421,1991-10-01T00:00:00.000Z,279140.0,184160.0,0.0,51333550.0,22673670.0,0.0
ELDFISK,56.254468,3.121421,1991-11-01T00:00:00.000Z,259250.0,170340.0,0.0,51592800.0,22844010.0,0.0
ELDFISK,56.254468,3.121421,1991-12-01T00:00:00.000Z,273260.0,175880.0,0.0,51866060.0,23019890.0,0.0
ELDFISK,56.254468,3.121421,1992-01-01T00:00:00.000Z,273640.0,181740.0,0.0,52139700.0,23201630.0,0.0
ELDFISK,56.254468,3.121421,1992-02-01T00:00:00.000Z,258360.0,166850.0,0.0,52398060.0,23368480.0,0.0
ELDFISK,56.254468,3.121421,1992-03-01T00:00:00.000Z,265930.0,173870.0,0.0,52663990.0,23542350.0,0.0
ELDFISK,56.254468,3.121421,1992-04-01T00:00:00.000Z,265010.0,171160.0,0.0,52929000.0,23713510.0,0.0
ELDFISK,56.254468,3.121421,1992-05-01T00:00:00.000Z,214170.0,142040.0,0.0,53143170.0,23855550.0,0.0
ELDFISK,56.254468,3.121421,1992-06-01T00:00:00.000Z,280710.0,181310.0,0.0,53423880.0,24036860.0,0.0
ELDFISK,56.254468,3.121421,1992-07-01T00:00:00.000Z,264800.0,176120.0,0.0,53688680.0,24212980.0,0.0
ELDFISK,56.254468,3.121421,1992-08-01T00:00:00.000Z,257760.0,172990.0,0.0,53946440.0,24385970.0,0.0
ELDFISK,56.254468,3.121421,1992-09-01T00:00:00.000Z,245550.0,161060.0,0.0,54191990.0,24547030.0,0.0
ELDFISK,56.254468,3.121421,1992-10-01T00:00:00.000Z,236110.0,162770.0,0.0,54428100.0,24709800.0,0.0
ELDFISK,56.254468,3.121421,1992-11-01T00:00:00.000Z,232980.0,155980.0,0.0,54661080.0,24865780.0,0.0
ELDFISK,56.254468,3.121421,1992-12-01T00:00:00.000Z,234790.0,163550.0,0.0,54895870.0,25029330.0,0.0
ELDFISK,56.254468,3.121421,1993-01-01T00:00:00.000Z,239800.0,165840.0,0.0,55135670.0,25195170.0,0.0
ELDFISK,56.254468,3.121421,1993-02-01T00:00:00.000Z,214200.0,147780.0,0.0,55349870.0,25342950.0,0.0
ELDFISK,56.254468,3.121421,1993-03-01T00:00:00.000Z,237990.0,161890.0,0.0,55587860.0,25504840.0,0.0
ELDFISK,56.254468,3.121421,1993-04-01T00:00:00.000Z,223550.0,155110.0,0.0,55811410.0,25659950.0,0.0
ELDFISK,56.254468,3.121421,1993-05-01T00:00:00.000Z,229140.0,165080.0,0.0,56040550.0,25825030.0,0.0
ELDFISK,56.254468,3.121421,1993-06-01T00:00:00.000Z,220980.0,154490.0,0.0,56261530.0,25979520.0,0.0
ELDFISK,56.254468,3.121421,1993-07-01T00:00:00.000Z,236500.0,164770.0,0.0,56498030.0,26144290.0,0.0
ELDFISK,56.254468,3.121421,1993-08-01T00:00:00.000Z,224520.0,157380.0,0.0,56722550.0,26301670.0,0.0
ELDFISK,56.254468,3.121421,1993-09-01T00:00:00.000Z,206520.0,138450.0,0.0,56929070.0,26440120.0,0.0
ELDFISK,56.254468,3.121421,1993-10-01T00:00:00.000Z,224160.0,157850.0,0.0,57153230.0,26597970.0,0.0
ELDFISK,56.254468,3.121421,1993-11-01T00:00:00.000Z,208910.0,146750.0,0.0,57362140.0,26744720.0,0.0
ELDFISK,56.254468,3.121421,1993-12-01T00:00:00.000Z,221840.0,154700.0,0.0,57583980.0,26899420.0,0.0
ELDFISK,56.254468,3.121421,1994-01-01T00:00:00.000Z,214050.0,149620.0,0.0,57798030.0,27049040.0,0.0
ELDFISK,56.254468,3.121421,1994-02-01T00:00:00.000Z,189320.0,130160.0,0.0,57987350.0,27179200.0,0.0
ELDFISK,56.254468,3.121421,1994-03-01T00:00:00.000Z,204910.0,140840.0,0.0,58192260.0,27320040.0,0.0
ELDFISK,56.254468,3.121421,1994-04-01T00:00:00.000Z,208020.0,140430.0,0.0,58400280.0,27460470.0,0.0
ELDFISK,56.254468,3.121421,1994-05-01T00:00:00.000Z,220570.0,151230.0,0.0,58620850.0,27611700.0,0.0
ELDFISK,56.254468,3.121421,1994-06-01T00:00:00.000Z,207360.0,144470.0,0.0,58828210.0,27756170.0,0.0
ELDFISK,56.254468,3.121421,1994-07-01T00:00:00.000Z,204620.0,146100.0,0.0,59032830.0,27902270.0,0.0
ELDFISK,56.254468,3.121421,1994-08-01T00:00:00.000Z,146210.0,88900.0,0.0,59179040.0,27991170.0,0.0
ELDFISK,56.254468,3.121421,1994-09-01T00:00:00.000Z,208900.0,142760.0,0.0,59387940.0,28133930.0,0.0
ELDFISK,56.254468,3.121421,1994-10-01T00:00:00.000Z,218140.0,156640.0,0.0,59606080.0,28290570.0,0.0
ELDFISK,56.254468,3.121421,1994-11-01T00:00:00.000Z,204290.0,143980.0,0.0,59810370.0,28434550.0,0.0
ELDFISK,56.254468,3.121421,1994-12-01T00:00:00.000Z,228830.0,159460.0,0.0,60039200.0,28594010.0,0.0
ELDFISK,56.254468,3.121421,1995-01-01T00:00:00.000Z,268510.0,194220.0,0.0,60307710.0,28788230.0,0.0
ELDFISK,56.254468,3.121421,1995-02-01T00:00:00.000Z,227700.0,167180.0,0.0,60535410.0,28955410.0,0.0
ELDFISK,56.254468,3.121421,1995-03-01T00:00:00.000Z,266690.0,192060.0,0.0,60802100.0,29147470.0,0.0
ELDFISK,56.254468,3.121421,1995-04-01T00:00:00.000Z,244510.0,179340.0,0.0,61046610.0,29326810.0,0.0
ELDFISK,56.254468,3.121421,1995-05-01T00:00:00.000Z,224100.0,160320.0,0.0,61270710.0,29487130.0,0.0
ELDFISK,56.254468,3.121421,1995-06-01T00:00:00.000Z,241640.0,173350.0,0.0,61512350.0,29660480.0,0.0
ELDFISK,56.254468,3.121421,1995-07-01T00:00:00.000Z,286040.0,205290.0,0.0,61798390.0,29865770.0,0.0
ELDFISK,56.254468,3.121421,1995-08-01T00:00:00.000Z,247360.0,185590.0,0.0,62045750.0,30051360.0,0.0
ELDFISK,56.254468,3.121421,1995-09-01T00:00:00.000Z,240550.0,173200.0,0.0,62286300.0,30224560.0,0.0
ELDFISK,56.254468,3.121421,1995-10-01T00:00:00.000Z,244670.0,181430.0,0.0,62530970.0,30405990.0,0.0
ELDFISK,56.254468,3.121421,1995-11-01T00:00:00.000Z,239010.0,175920.0,0.0,62769980.0,30581910.0,0.0
ELDFISK,56.254468,3.121421,1995-12-01T00:00:00.000Z,257480.0,182540.0,0.0,63027460.0,30764450.0,0.0
ELDFISK,56.254468,3.121421,1996-01-01T00:00:00.000Z,234010.0,176500.0,0.0,63261470.0,30940950.0,0.0
ELDFISK,56.254468,3.121421,1996-02-01T00:00:00.000Z,211540.0,161060.0,0.0,63473010.0,31102010.0,0.0
ELDFISK,56.254468,3.121421,1996-03-01T00:00:00.000Z,219030.0,160180.0,0.0,63692040.0,31262190.0,0.0
ELDFISK,56.254468,3.121421,1996-04-01T00:00:00.000Z,217310.0,149350.0,0.0,63909350.0,31411540.0,0.0
ELDFISK,56.254468,3.121421,1996-05-01T00:00:00.000Z,219260.0,156240.0,0.0,64128610.0,31567780.0,0.0
ELDFISK,56.254468,3.121421,1996-06-01T00:00:00.000Z,206590.0,144450.0,0.0,64335200.0,31712230.0,0.0
ELDFISK,56.254468,3.121421,1996-07-01T00:00:00.000Z,213260.0,138960.0,0.0,64548460.0,31851190.0,0.0
ELDFISK,56.254468,3.121421,1996-08-01T00:00:00.000Z,217980.0,138260.0,0.0,64766440.0,31989450.0,0.0
ELDFISK,56.254468,3.121421,1996-09-01T00:00:00.000Z,191110.0,128690.0,0.0,64957550.0,32118140.0,0.0
ELDFISK,56.254468,3.121421,1996-10-01T00:00:00.000Z,223480.0,148150.0,0.0,65181030.0,32266290.0,0.0
ELDFISK,56.254468,3.121421,1996-11-01T00:00:00.000Z,221820.0,158450.0,0.0,65402850.0,32424740.0,0.0
ELDFISK,56.254468,3.121421,1996-12-01T00:00:00.000Z,213420.0,153450.0,0.0,65616270.0,32578190.0,0.0
ELDFISK,56.254468,3.121421,1997-01-01T00:00:00.000Z,195140.0,133320.0,0.0,65811410.0,32711510.0,0.0
ELDFISK,56.254468,3.121421,1997-02-01T00:00:00.000Z,212670.0,149610.0,0.0,66024080.0,32861120.0,0.0
ELDFISK,56.254468,3.121421,1997-03-01T00:00:00.000Z,266260.0,188070.0,0.0,66290340.0,33049190.0,0.0
ELDFISK,56.254468,3.121421,1997-04-01T00:00:00.000Z,242500.0,176210.0,0.0,66532840.0,33225400.0,0.0
ELDFISK,56.254468,3.121421,1997-05-01T00:00:00.000Z,233370.0,170520.0,0.0,66766210.0,33395920.0,0.0
ELDFISK,56.254468,3.121421,1997-06-01T00:00:00.000Z,240110.0,170760.0,0.0,67006320.0,33566680.0,0.0
ELDFISK,56.254468,3.121421,1997-07-01T00:00:00.000Z,246480.0,163560.0,0.0,67252800.0,33730240.0,0.0
ELDFISK,56.254468,3.121421,1997-08-01T00:00:00.000Z,222610.0,156670.0,0.0,67475410.0,33886910.0,0.0
ELDFISK,56.254468,3.121421,1997-09-01T00:00:00.000Z,216730.0,154320.0,0.0,67692140.0,34041230.0,0.0
ELDFISK,56.254468,3.121421,1997-10-01T00:00:00.000Z,216570.0,149810.0,0.0,67908710.0,34191040.0,0.0
ELDFISK,56.254468,3.121421,1997-11-01T00:00:00.000Z,202250.0,143510.0,0.0,68110960.0,34334550.0,0.0
ELDFISK,56.254468,3.121421,1997-12-01T00:00:00.000Z,203940.0,137360.0,0.0,68314900.0,34471910.0,0.0
ELDFISK,56.254468,3.121421,1998-01-01T00:00:00.000Z,222010.0,166770.0,0.0,68536910.0,34638680.0,0.0
ELDFISK,56.254468,3.121421,1998-02-01T00:00:00.000Z,208290.0,152180.0,0.0,68745200.0,34790860.0,0.0
ELDFISK,56.254468,3.121421,1998-03-01T00:00:00.000Z,239740.0,171620.0,0.0,68984940.0,34962480.0,0.0
ELDFISK,56.254468,3.121421,1998-04-01T00:00:00.000Z,247810.0,164560.0,0.0,69232750.0,35127040.0,0.0
ELDFISK,56.254468,3.121421,1998-05-01T00:00:00.000Z,235830.0,164200.0,0.0,69468580.0,35291240.0,0.0
ELDFISK,56.254468,3.121421,1998-06-01T00:00:00.000Z,195670.0,126920.0,0.0,69664250.0,35418160.0,0.0
ELDFISK,56.254468,3.121421,1998-07-01T00:00:00.000Z,201600.0,131120.0,0.0,69865850.0,35549280.0,0.0
ELDFISK,56.254468,3.121421,1998-08-01T00:00:00.000Z,22900.0,12900.0,0.0,69888750.0,35562180.0,0.0
ELDFISK,56.254468,3.121421,1998-09-01T00:00:00.000Z,43410.0,23430.0,0.0,69932160.0,35585610.0,0.0
ELDFISK,56.254468,3.121421,1998-10-01T00:00:00.000Z,8230.0,4730.0,0.0,69940390.0,35590340.0,0.0
ELDFISK,56.254468,3.121421,1998-11-01T00:00:00.000Z,45200.0,25960.0,0.0,69985590.0,35616300.0,0.0
ELDFISK,56.254468,3.121421,1998-12-01T00:00:00.000Z,38840.0,21770.0,0.0,70024430.0,35638070.0,0.0
ELDFISK,56.254468,3.121421,1999-01-01T00:00:00.000Z,75650.0,41710.0,0.0,70100080.0,35679780.0,0.0
ELDFISK,56.254468,3.121421,1999-02-01T00:00:00.000Z,140490.0,74410.0,0.0,70240570.0,35754190.0,0.0
ELDFISK,56.254468,3.121421,1999-03-01T00:00:00.000Z,128460.0,60620.0,0.0,70369030.0,35814810.0,0.0
ELDFISK,56.254468,3.121421,1999-04-01T00:00:00.000Z,81150.0,27100.0,0.0,70450180.0,35841910.0,0.0
ELDFISK,56.254468,3.121421,1999-05-01T00:00:00.000Z,130870.0,59890.0,0.0,70581050.0,35901800.0,0.0
ELDFISK,56.254468,3.121421,1999-06-01T00:00:00.000Z,92260.0,40540.0,0.0,70673310.0,35942340.0,0.0
ELDFISK,56.254468,3.121421,1999-07-01T00:00:00.000Z,112420.0,48550.0,0.0,70785730.0,35990890.0,0.0
ELDFISK,56.254468,3.121421,1999-08-01T00:00:00.000Z,83900.0,36150.0,0.0,70869630.0,36027040.0,0.0
ELDFISK,56.254468,3.121421,1999-09-01T00:00:00.000Z,98280.0,43350.0,0.0,70967910.0,36070390.0,0.0
ELDFISK,56.254468,3.121421,1999-10-01T00:00:00.000Z,112610.0,53820.0,0.0,71080520.0,36124210.0,0.0
ELDFISK,56.254468,3.121421,1999-11-01T00:00:00.000Z,136840.0,56260.0,0.0,71217360.0,36180470.0,0.0
ELDFISK,56.254468,3.121421,1999-12-01T00:00:00.000Z,69410.0,24200.0,0.0,71286770.0,36204670.0,0.0
ELDFISK,56.254468,3.121421,2000-01-01T00:00:00.000Z,92540.0,59460.0,11450.0,71379310.0,36264130.0,11450.0
ELDFISK,56.254468,3.121421,2000-02-01T00:00:00.000Z,105110.0,70030.0,12900.0,71484420.0,36334160.0,24350.0
ELDFISK,56.254468,3.121421,2000-03-01T00:00:00.000Z,110090.0,73320.0,11270.0,71594510.0,36407480.0,35620.0
ELDFISK,56.254468,3.121421,2000-04-01T00:00:00.000Z,83940.0,50540.0,11740.0,71678450.0,36458020.0,47360.0
ELDFISK,56.254468,3.121421,2000-05-01T00:00:00.000Z,81420.0,50910.0,11460.0,71759870.0,36508930.0,58820.0
ELDFISK,56.254468,3.121421,2000-06-01T00:00:00.000Z,78920.0,48760.0,10540.0,71838790.0,36557690.0,69360.0
ELDFISK,56.254468,3.121421,2000-07-01T00:00:00.000Z,94680.0,61880.0,14570.0,71933470.0,36619570.0,83930.0
ELDFISK,56.254468,3.121421,2000-08-01T00:00:00.000Z,80280.0,55360.0,13080.0,72013750.0,36674930.0,97010.0
ELDFISK,56.254468,3.121421,2000-09-01T00:00:00.000Z,87070.0,61160.0,11860.0,72100820.0,36736090.0,108870.0
ELDFISK,56.254468,3.121421,2000-10-01T00:00:00.000Z,124740.0,97020.0,14140.0,72225560.0,36833110.0,123010.0
ELDFISK,56.254468,3.121421,2000-11-01T00:00:00.000Z,138780.0,115250.0,13280.0,72364340.0,36948360.0,136290.0
ELDFISK,56.254468,3.121421,2000-12-01T00:00:00.000Z,146010.0,106080.0,11510.0,72510350.0,37054440.0,147800.0
ELDFISK,56.254468,3.121421,2001-01-01T00:00:00.000Z,149230.0,93980.0,13840.0,72659580.0,37148420.0,161640.0
ELDFISK,56.254468,3.121421,2001-02-01T00:00:00.000Z,144820.0,76820.0,19500.0,72804400.0,37225240.0,181140.0
